Time,Bid,Ask,Volume
2026.01.25 23:10:49,5022.286,5022.446,0
2026.01.25 23:10:49,5022.258,5022.418,0
2026.01.25 23:10:49,5022.225,5022.385,0
2026.01.25 23:10:49,5022.182,5022.342,0
2026.01.25 23:10:49,5022.157,5022.317,0
2026.01.25 23:10:49,5022.196,5022.356,0
2026.01.25 23:10:49,5022.275,5022.435,0
2026.01.25 23:10:49,5022.339,5022.499,0
2026.01.25 23:10:49,5022.426,5022.586,0
2026.01.25 23:10:49,5022.468,5022.628,0
2026.01.25 23:10:49,5022.413,5022.573,0
2026.01.25 23:10:49,5022.276,5022.436,0
2026.01.25 23:10:49,5022.250,5022.410,0
2026.01.25 23:10:49,5022.198,5022.358,0
2026.01.25 23:10:49,5022.134,5022.294,0
2026.01.25 23:10:49,5022.063,5022.223,0
2026.01.25 23:10:49,5022.090,5022.250,0
2026.01.25 23:10:49,5022.137,5022.297,0
2026.01.25 23:10:49,5022.190,5022.350,0
2026.01.25 23:10:49,5022.252,5022.412,0
2026.01.25 23:10:50,5022.213,5022.373,0
2026.01.25 23:10:50,5022.104,5022.264,0
2026.01.25 23:10:50,5022.056,5022.216,0
2026.01.25 23:10:50,5022.104,5022.264,0
2026.01.25 23:10:50,5022.148,5022.308,0
2026.01.25 23:10:51,5022.050,5022.210,0
2026.01.25 23:10:51,5021.863,5022.023,0
2026.01.25 23:10:51,5021.759,5021.919,0
2026.01.25 23:10:51,5021.656,5021.816,0
2026.01.25 23:10:51,5021.600,5021.760,0
2026.01.25 23:10:51,5021.558,5021.718,0
2026.01.25 23:10:51,5021.517,5021.677,0
2026.01.25 23:10:51,5021.488,5021.648,0
2026.01.25 23:10:51,5021.336,5021.496,0
2026.01.25 23:10:51,5021.215,5021.375,0
2026.01.25 23:10:51,5021.040,5021.200,0
2026.01.25 23:10:51,5020.839,5020.999,0
2026.01.25 23:10:51,5020.797,5020.957,0
2026.01.25 23:10:51,5020.763,5020.923,0
2026.01.25 23:10:51,5020.739,5020.899,0
2026.01.25 23:10:51,5020.682,5020.842,0
2026.01.25 23:10:51,5020.649,5020.809,0
2026.01.25 23:10:51,5020.610,5020.770,0
2026.01.25 23:10:51,5020.585,5020.745,0
2026.01.25 23:10:52,5020.544,5020.704,0
2026.01.25 23:10:52,5020.455,5020.615,0
2026.01.25 23:10:52,5020.485,5020.645,0
2026.01.25 23:10:52,5020.461,5020.621,0
2026.01.25 23:10:52,5020.395,5020.555,0
2026.01.25 23:10:52,5020.357,5020.517,0
2026.01.25 23:10:52,5020.252,5020.412,0
2026.01.25 23:10:52,5020.283,5020.443,0
2026.01.25 23:10:52,5020.246,5020.406,0
2026.01.25 23:10:52,5020.183,5020.343,0
2026.01.25 23:10:52,5020.123,5020.283,0
2026.01.25 23:10:52,5020.087,5020.247,0
2026.01.25 23:10:52,5020.057,5020.217,0
2026.01.25 23:10:52,5020.088,5020.248,0
2026.01.25 23:10:52,5020.141,5020.301,0
2026.01.25 23:10:53,5020.254,5020.414,0
2026.01.25 23:10:53,5020.302,5020.462,0
2026.01.25 23:10:53,5020.365,5020.525,0
2026.01.25 23:10:53,5020.414,5020.574,0
2026.01.25 23:10:53,5020.467,5020.627,0
2026.01.25 23:10:53,5020.509,5020.669,0
2026.01.25 23:10:53,5020.549,5020.709,0
2026.01.25 23:10:53,5020.592,5020.752,0
2026.01.25 23:10:53,5020.630,5020.790,0
2026.01.25 23:10:53,5020.657,5020.817,0
2026.01.25 23:10:53,5020.693,5020.853,0
2026.01.25 23:10:53,5020.660,5020.820,0
2026.01.25 23:10:53,5020.588,5020.748,0
2026.01.25 23:10:53,5020.496,5020.656,0
2026.01.25 23:10:53,5020.404,5020.564,0
2026.01.25 23:10:53,5020.366,5020.526,0
2026.01.25 23:10:53,5020.435,5020.595,0
2026.01.25 23:10:53,5020.480,5020.640,0
2026.01.25 23:10:53,5020.525,5020.685,0
2026.01.25 23:10:53,5020.559,5020.719,0
2026.01.25 23:10:53,5020.639,5020.799,0
2026.01.25 23:10:53,5020.719,5020.879,0
2026.01.25 23:10:53,5020.803,5020.963,0
2026.01.25 23:10:53,5020.849,5021.009,0
2026.01.25 23:10:53,5020.901,5021.061,0
2026.01.25 23:10:54,5020.946,5021.106,0
2026.01.25 23:10:54,5020.971,5021.131,0
2026.01.25 23:10:54,5021.002,5021.162,0
2026.01.25 23:10:54,5021.037,5021.197,0
2026.01.25 23:10:54,5021.070,5021.230,0
2026.01.25 23:10:54,5021.103,5021.263,0
2026.01.25 23:10:54,5021.137,5021.297,0
2026.01.25 23:10:55,5021.170,5021.330,0
2026.01.25 23:10:55,5021.197,5021.357,0
2026.01.25 23:10:55,5021.231,5021.391,0
2026.01.25 23:10:55,5021.263,5021.423,0
2026.01.25 23:10:55,5021.297,5021.457,0
2026.01.25 23:10:55,5021.321,5021.481,0
2026.01.25 23:10:55,5021.353,5021.513,0
2026.01.25 23:10:55,5021.395,5021.555,0
2026.01.25 23:10:55,5021.438,5021.598,0
2026.01.25 23:10:55,5021.497,5021.657,0
2026.01.25 23:10:56,5021.468,5021.628,0
2026.01.25 23:10:56,5021.425,5021.585,0
2026.01.25 23:10:56,5021.377,5021.537,0
2026.01.25 23:10:57,5021.318,5021.478,0
2026.01.25 23:10:57,5021.248,5021.408,0
2026.01.25 23:10:57,5021.203,5021.363,0
2026.01.25 23:10:57,5021.175,5021.335,0
2026.01.25 23:10:57,5021.135,5021.295,0
2026.01.25 23:10:57,5021.109,5021.269,0
2026.01.25 23:10:58,5021.166,5021.326,0
2026.01.25 23:10:58,5021.215,5021.375,0
2026.01.25 23:10:58,5021.179,5021.339,0
2026.01.25 23:10:58,5021.139,5021.299,0
2026.01.25 23:10:59,5021.143,5021.303,0
2026.01.25 23:10:59,5021.198,5021.358,0
2026.01.25 23:10:59,5021.251,5021.411,0
2026.01.25 23:11:00,5021.286,5021.446,0
2026.01.25 23:11:00,5021.234,5021.394,0
2026.01.25 23:11:00,5021.277,5021.437,0
2026.01.25 23:11:00,5021.357,5021.517,0
2026.01.25 23:11:00,5021.399,5021.559,0
2026.01.25 23:11:01,5021.429,5021.589,0
2026.01.25 23:11:01,5021.481,5021.641,0
2026.01.25 23:11:01,5021.521,5021.681,0
2026.01.25 23:11:01,5021.571,5021.731,0
2026.01.25 23:11:01,5021.602,5021.762,0
2026.01.25 23:11:01,5021.525,5021.685,0
2026.01.25 23:11:01,5021.478,5021.638,0
2026.01.25 23:11:01,5021.427,5021.587,0
2026.01.25 23:11:01,5021.337,5021.497,0
2026.01.25 23:11:01,5021.269,5021.429,0
2026.01.25 23:11:01,5021.197,5021.357,0
2026.01.25 23:11:01,5021.166,5021.326,0
2026.01.25 23:11:02,5021.209,5021.369,0
2026.01.25 23:11:02,5021.255,5021.415,0
2026.01.25 23:11:02,5021.305,5021.465,0
2026.01.25 23:11:02,5021.352,5021.512,0
2026.01.25 23:11:02,5021.401,5021.561,0
2026.01.25 23:11:02,5021.457,5021.617,0
2026.01.25 23:11:02,5021.495,5021.655,0
2026.01.25 23:11:02,5021.525,5021.685,0
2026.01.25 23:11:03,5021.551,5021.711,0
2026.01.25 23:11:03,5021.596,5021.756,0
2026.01.25 23:11:03,5021.646,5021.806,0
2026.01.25 23:11:03,5021.697,5021.857,0
2026.01.25 23:11:03,5021.742,5021.902,0
2026.01.25 23:11:03,5021.779,5021.939,0
2026.01.25 23:11:03,5021.820,5021.980,0
2026.01.25 23:11:03,5021.877,5022.037,0
2026.01.25 23:11:03,5021.918,5022.078,0
2026.01.25 23:11:03,5022.000,5022.160,0
2026.01.25 23:11:03,5022.115,5022.275,0
2026.01.25 23:11:03,5022.183,5022.343,0
2026.01.25 23:11:03,5022.223,5022.383,0
2026.01.25 23:11:03,5022.259,5022.419,0
2026.01.25 23:11:03,5022.283,5022.443,0
2026.01.25 23:11:03,5022.372,5022.532,0
2026.01.25 23:11:03,5022.589,5022.749,0
2026.01.25 23:11:03,5022.638,5022.798,0
2026.01.25 23:11:04,5022.739,5022.899,0
2026.01.25 23:11:04,5022.714,5022.874,0
2026.01.25 23:11:05,5022.684,5022.844,0
2026.01.25 23:11:05,5022.600,5022.760,0
2026.01.25 23:11:05,5022.526,5022.686,0
2026.01.25 23:11:05,5022.478,5022.638,0
2026.01.25 23:11:05,5022.415,5022.575,0
2026.01.25 23:11:05,5022.311,5022.471,0
2026.01.25 23:11:05,5022.257,5022.417,0
2026.01.25 23:11:05,5022.211,5022.371,0
2026.01.25 23:11:05,5022.177,5022.337,0
2026.01.25 23:11:05,5022.149,5022.309,0
2026.01.25 23:11:05,5022.124,5022.284,0
2026.01.25 23:11:05,5022.096,5022.256,0
2026.01.25 23:11:06,5022.024,5022.184,0
2026.01.25 23:11:06,5021.999,5022.159,0
2026.01.25 23:11:06,5021.893,5022.053,0
2026.01.25 23:11:06,5021.868,5022.028,0
2026.01.25 23:11:06,5021.840,5022.000,0
2026.01.25 23:11:07,5021.883,5022.043,0
2026.01.25 23:11:07,5021.840,5022.000,0
2026.01.25 23:11:08,5021.813,5021.973,0
2026.01.25 23:11:08,5021.784,5021.944,0
2026.01.25 23:11:08,5021.740,5021.900,0
2026.01.25 23:11:08,5021.650,5021.810,0
2026.01.25 23:11:08,5021.602,5021.762,0
2026.01.25 23:11:08,5021.575,5021.735,0
2026.01.25 23:11:08,5021.529,5021.689,0
2026.01.25 23:11:09,5021.451,5021.611,0
2026.01.25 23:11:09,5021.364,5021.524,0
2026.01.25 23:11:09,5021.333,5021.493,0
2026.01.25 23:11:09,5021.306,5021.466,0
2026.01.25 23:11:09,5021.279,5021.439,0
2026.01.25 23:11:09,5021.250,5021.410,0
2026.01.25 23:11:09,5021.171,5021.331,0
2026.01.25 23:11:09,5021.110,5021.270,0
2026.01.25 23:11:09,5021.029,5021.189,0
2026.01.25 23:11:09,5020.971,5021.131,0
2026.01.25 23:11:09,5020.927,5021.087,0
2026.01.25 23:11:09,5020.898,5021.058,0
2026.01.25 23:11:09,5020.802,5020.962,0
2026.01.25 23:11:09,5020.767,5020.927,0
2026.01.25 23:11:09,5020.812,5020.972,0
2026.01.25 23:11:10,5020.764,5020.924,0
2026.01.25 23:11:10,5020.817,5020.977,0
2026.01.25 23:11:10,5020.867,5021.027,0
2026.01.25 23:11:10,5020.914,5021.074,0
2026.01.25 23:11:11,5020.924,5021.084,0
2026.01.25 23:11:11,5020.857,5021.017,0
2026.01.25 23:11:11,5020.827,5020.987,0
2026.01.25 23:11:11,5020.789,5020.949,0
2026.01.25 23:11:12,5020.762,5020.922,0
2026.01.25 23:11:12,5020.735,5020.895,0
2026.01.25 23:11:12,5020.702,5020.862,0
2026.01.25 23:11:12,5020.675,5020.835,0
2026.01.25 23:11:12,5020.651,5020.811,0
2026.01.25 23:11:12,5020.621,5020.781,0
2026.01.25 23:11:12,5020.551,5020.711,0
2026.01.25 23:11:12,5020.479,5020.639,0
2026.01.25 23:11:12,5020.430,5020.590,0
2026.01.25 23:11:12,5020.401,5020.561,0
2026.01.25 23:11:12,5020.361,5020.521,0
2026.01.25 23:11:12,5020.332,5020.492,0
2026.01.25 23:11:12,5020.305,5020.465,0
2026.01.25 23:11:12,5020.265,5020.425,0
2026.01.25 23:11:12,5020.213,5020.373,0
2026.01.25 23:11:12,5020.177,5020.337,0
2026.01.25 23:11:12,5020.126,5020.286,0
2026.01.25 23:11:12,5020.078,5020.238,0
2026.01.25 23:11:12,5020.037,5020.197,0
2026.01.25 23:11:12,5020.007,5020.167,0
2026.01.25 23:11:12,5019.973,5020.133,0
2026.01.25 23:11:12,5019.935,5020.095,0
2026.01.25 23:11:12,5019.870,5020.030,0
2026.01.25 23:11:12,5019.791,5019.951,0
2026.01.25 23:11:12,5019.754,5019.914,0
2026.01.25 23:11:12,5019.719,5019.879,0
2026.01.25 23:11:12,5019.678,5019.838,0
2026.01.25 23:11:12,5019.623,5019.783,0
2026.01.25 23:11:12,5019.565,5019.725,0
2026.01.25 23:11:12,5019.522,5019.682,0
2026.01.25 23:11:12,5019.450,5019.610,0
2026.01.25 23:11:12,5019.367,5019.527,0
2026.01.25 23:11:12,5019.326,5019.486,0
2026.01.25 23:11:12,5019.224,5019.384,0
2026.01.25 23:11:12,5019.174,5019.334,0
2026.01.25 23:11:12,5019.143,5019.303,0
2026.01.25 23:11:12,5019.101,5019.261,0
2026.01.25 23:11:12,5019.146,5019.306,0
2026.01.25 23:11:12,5019.046,5019.206,0
2026.01.25 23:11:12,5019.018,5019.178,0
2026.01.25 23:11:12,5018.988,5019.148,0
2026.01.25 23:11:12,5018.958,5019.118,0
2026.01.25 23:11:12,5018.933,5019.093,0
2026.01.25 23:11:12,5018.974,5019.134,0
2026.01.25 23:11:13,5018.873,5019.033,0
2026.01.25 23:11:13,5018.762,5018.922,0
2026.01.25 23:11:13,5018.676,5018.836,0
2026.01.25 23:11:13,5018.626,5018.786,0
2026.01.25 23:11:13,5018.598,5018.758,0
2026.01.25 23:11:13,5018.572,5018.732,0
2026.01.25 23:11:13,5018.468,5018.628,0
2026.01.25 23:11:13,5018.444,5018.604,0
2026.01.25 23:11:14,5018.415,5018.575,0
2026.01.25 23:11:14,5018.368,5018.528,0
2026.01.25 23:11:14,5018.315,5018.475,0
2026.01.25 23:11:14,5018.227,5018.387,0
2026.01.25 23:11:14,5018.266,5018.426,0
2026.01.25 23:11:14,5018.183,5018.343,0
2026.01.25 23:11:14,5018.162,5018.322,0
2026.01.25 23:11:14,5018.074,5018.234,0
2026.01.25 23:11:14,5018.052,5018.212,0
2026.01.25 23:11:14,5017.952,5018.112,0
2026.01.25 23:11:14,5017.927,5018.087,0
2026.01.25 23:11:14,5017.893,5018.053,0
2026.01.25 23:11:14,5017.855,5018.015,0
2026.01.25 23:11:14,5017.893,5018.053,0
2026.01.25 23:11:14,5017.860,5018.020,0
2026.01.25 23:11:14,5017.744,5017.904,0
2026.01.25 23:11:14,5017.682,5017.842,0
2026.01.25 23:11:14,5017.602,5017.762,0
2026.01.25 23:11:14,5017.547,5017.707,0
2026.01.25 23:11:14,5017.520,5017.680,0
2026.01.25 23:11:14,5017.490,5017.650,0
2026.01.25 23:11:15,5017.445,5017.605,0
2026.01.25 23:11:15,5017.489,5017.649,0
2026.01.25 23:11:15,5017.569,5017.729,0
2026.01.25 23:11:15,5017.608,5017.768,0
2026.01.25 23:11:15,5017.662,5017.822,0
2026.01.25 23:11:15,5017.699,5017.859,0
2026.01.25 23:11:15,5017.732,5017.892,0
2026.01.25 23:11:15,5017.767,5017.927,0
2026.01.25 23:11:15,5017.799,5017.959,0
2026.01.25 23:11:15,5017.884,5018.044,0
2026.01.25 23:11:15,5017.944,5018.104,0
2026.01.25 23:11:15,5018.002,5018.162,0
2026.01.25 23:11:15,5018.026,5018.186,0
2026.01.25 23:11:15,5017.997,5018.157,0
2026.01.25 23:11:15,5017.938,5018.098,0
2026.01.25 23:11:15,5017.895,5018.055,0
2026.01.25 23:11:15,5017.854,5018.014,0
2026.01.25 23:11:15,5017.814,5017.974,0
2026.01.25 23:11:15,5017.773,5017.933,0
2026.01.25 23:11:15,5017.726,5017.886,0
2026.01.25 23:11:15,5017.672,5017.832,0
2026.01.25 23:11:15,5017.637,5017.797,0
2026.01.25 23:11:15,5017.572,5017.732,0
2026.01.25 23:11:16,5017.503,5017.663,0
2026.01.25 23:11:16,5017.560,5017.720,0
2026.01.25 23:11:16,5017.596,5017.756,0
2026.01.25 23:11:16,5017.633,5017.793,0
2026.01.25 23:11:16,5017.705,5017.865,0
2026.01.25 23:11:16,5017.770,5017.930,0
2026.01.25 23:11:16,5017.808,5017.968,0
2026.01.25 23:11:16,5017.855,5018.015,0
2026.01.25 23:11:16,5017.930,5018.090,0
2026.01.25 23:11:16,5017.958,5018.118,0
2026.01.25 23:11:16,5017.998,5018.158,0
2026.01.25 23:11:16,5017.925,5018.085,0
2026.01.25 23:11:16,5017.883,5018.043,0
2026.01.25 23:11:16,5017.947,5018.107,0
2026.01.25 23:11:16,5017.993,5018.153,0
2026.01.25 23:11:16,5018.063,5018.223,0
2026.01.25 23:11:16,5018.130,5018.290,0
2026.01.25 23:11:16,5018.167,5018.327,0
2026.01.25 23:11:16,5018.133,5018.293,0
2026.01.25 23:11:16,5018.163,5018.323,0
2026.01.25 23:11:16,5018.193,5018.353,0
2026.01.25 23:11:16,5018.254,5018.414,0
2026.01.25 23:11:16,5018.358,5018.518,0
2026.01.25 23:11:16,5018.457,5018.617,0
2026.01.25 23:11:16,5018.497,5018.657,0
2026.01.25 23:11:17,5018.529,5018.689,0
2026.01.25 23:11:17,5018.559,5018.719,0
2026.01.25 23:11:17,5018.602,5018.762,0
2026.01.25 23:11:17,5018.642,5018.802,0
2026.01.25 23:11:17,5018.675,5018.835,0
2026.01.25 23:11:17,5018.716,5018.876,0
2026.01.25 23:11:17,5018.791,5018.951,0
2026.01.25 23:11:17,5018.852,5019.012,0
2026.01.25 23:11:17,5018.939,5019.099,0
2026.01.25 23:11:17,5018.982,5019.142,0
2026.01.25 23:11:17,5018.949,5019.109,0
2026.01.25 23:11:17,5018.907,5019.067,0
2026.01.25 23:11:17,5018.818,5018.978,0
2026.01.25 23:11:17,5018.855,5019.015,0
2026.01.25 23:11:17,5018.890,5019.050,0
2026.01.25 23:11:17,5018.933,5019.093,0
2026.01.25 23:11:17,5018.970,5019.130,0
2026.01.25 23:11:17,5019.010,5019.170,0
2026.01.25 23:11:17,5019.036,5019.196,0
2026.01.25 23:11:17,5019.068,5019.228,0
2026.01.25 23:11:17,5019.118,5019.278,0
2026.01.25 23:11:17,5019.148,5019.308,0
2026.01.25 23:11:17,5019.173,5019.333,0
2026.01.25 23:11:17,5019.198,5019.358,0
2026.01.25 23:11:18,5019.230,5019.390,0
2026.01.25 23:11:18,5019.277,5019.437,0
2026.01.25 23:11:18,5019.333,5019.493,0
2026.01.25 23:11:18,5019.371,5019.531,0
2026.01.25 23:11:18,5019.416,5019.576,0
2026.01.25 23:11:18,5019.441,5019.601,0
2026.01.25 23:11:18,5019.407,5019.567,0
2026.01.25 23:11:18,5019.341,5019.501,0
2026.01.25 23:11:18,5019.296,5019.456,0
2026.01.25 23:11:18,5019.253,5019.413,0
2026.01.25 23:11:18,5019.215,5019.375,0
2026.01.25 23:11:18,5019.171,5019.331,0
2026.01.25 23:11:18,5019.141,5019.301,0
2026.01.25 23:11:18,5019.111,5019.271,0
2026.01.25 23:11:18,5019.083,5019.243,0
2026.01.25 23:11:18,5019.042,5019.202,0
2026.01.25 23:11:18,5019.003,5019.163,0
2026.01.25 23:11:18,5018.953,5019.113,0
2026.01.25 23:11:19,5018.916,5019.076,0
2026.01.25 23:11:19,5018.890,5019.050,0
2026.01.25 23:11:19,5018.928,5019.088,0
2026.01.25 23:11:20,5018.992,5019.152,0
2026.01.25 23:11:20,5019.059,5019.219,0
2026.01.25 23:11:20,5019.098,5019.258,0
2026.01.25 23:11:20,5019.019,5019.179,0
2026.01.25 23:11:20,5018.948,5019.108,0
2026.01.25 23:11:20,5018.849,5019.009,0
2026.01.25 23:11:20,5018.801,5018.961,0
2026.01.25 23:11:20,5018.773,5018.933,0
2026.01.25 23:11:20,5018.744,5018.904,0
2026.01.25 23:11:21,5018.717,5018.877,0
2026.01.25 23:11:22,5018.633,5018.793,0
2026.01.25 23:11:22,5018.679,5018.839,0
2026.01.25 23:11:22,5018.650,5018.810,0
2026.01.25 23:11:22,5018.615,5018.775,0
2026.01.25 23:11:22,5018.583,5018.743,0
2026.01.25 23:11:22,5018.558,5018.718,0
2026.01.25 23:11:22,5018.517,5018.677,0
2026.01.25 23:11:22,5018.473,5018.633,0
2026.01.25 23:11:22,5018.420,5018.580,0
2026.01.25 23:11:22,5018.391,5018.551,0
2026.01.25 23:11:22,5018.311,5018.471,0
2026.01.25 23:11:22,5018.243,5018.403,0
2026.01.25 23:11:22,5018.167,5018.327,0
2026.01.25 23:11:23,5018.135,5018.295,0
2026.01.25 23:11:23,5018.107,5018.267,0
2026.01.25 23:11:23,5018.082,5018.242,0
2026.01.25 23:11:23,5018.011,5018.171,0
2026.01.25 23:11:23,5017.984,5018.144,0
2026.01.25 23:11:23,5017.964,5018.124,0
2026.01.25 23:11:23,5017.855,5018.015,0
2026.01.25 23:11:23,5017.800,5017.960,0
2026.01.25 23:11:23,5017.740,5017.900,0
2026.01.25 23:11:23,5017.709,5017.869,0
2026.01.25 23:11:24,5017.681,5017.841,0
2026.01.25 23:11:24,5017.644,5017.804,0
2026.01.25 23:11:24,5017.620,5017.780,0
2026.01.25 23:11:24,5017.569,5017.729,0
2026.01.25 23:11:24,5017.526,5017.686,0
2026.01.25 23:11:24,5017.454,5017.614,0
2026.01.25 23:11:24,5017.354,5017.514,0
2026.01.25 23:11:24,5017.306,5017.466,0
2026.01.25 23:11:24,5017.252,5017.412,0
2026.01.25 23:11:24,5017.184,5017.344,0
2026.01.25 23:11:24,5017.143,5017.303,0
2026.01.25 23:11:24,5017.102,5017.262,0
2026.01.25 23:11:25,5017.136,5017.296,0
2026.01.25 23:11:25,5017.111,5017.271,0
2026.01.25 23:11:25,5017.068,5017.228,0
2026.01.25 23:11:25,5017.134,5017.294,0
2026.01.25 23:11:25,5017.183,5017.343,0
2026.01.25 23:11:25,5017.271,5017.431,0
2026.01.25 23:11:25,5017.323,5017.483,0
2026.01.25 23:11:25,5017.470,5017.630,0
2026.01.25 23:11:25,5017.582,5017.742,0
2026.01.25 23:11:25,5017.659,5017.819,0
2026.01.25 23:11:25,5017.694,5017.854,0
2026.01.25 23:11:25,5017.623,5017.783,0
2026.01.25 23:11:25,5017.572,5017.732,0
2026.01.25 23:11:25,5017.473,5017.633,0
2026.01.25 23:11:25,5017.431,5017.591,0
2026.01.25 23:11:26,5017.382,5017.542,0
2026.01.25 23:11:26,5017.339,5017.499,0
2026.01.25 23:11:26,5017.307,5017.467,0
2026.01.25 23:11:26,5017.280,5017.440,0
2026.01.25 23:11:26,5017.251,5017.411,0
2026.01.25 23:11:26,5017.222,5017.382,0
2026.01.25 23:11:26,5017.179,5017.339,0
2026.01.25 23:11:26,5017.149,5017.309,0
2026.01.25 23:11:26,5017.117,5017.277,0
2026.01.25 23:11:26,5017.085,5017.245,0
2026.01.25 23:11:26,5017.057,5017.217,0
2026.01.25 23:11:27,5017.028,5017.188,0
2026.01.25 23:11:27,5017.004,5017.164,0
2026.01.25 23:11:27,5016.965,5017.125,0
2026.01.25 23:11:27,5016.931,5017.091,0
2026.01.25 23:11:27,5016.901,5017.061,0
2026.01.25 23:11:27,5016.856,5017.016,0
2026.01.25 23:11:27,5016.796,5016.956,0
2026.01.25 23:11:27,5016.753,5016.913,0
2026.01.25 23:11:27,5016.706,5016.866,0
2026.01.25 23:11:27,5016.657,5016.817,0
2026.01.25 23:11:27,5016.564,5016.724,0
2026.01.25 23:11:27,5016.670,5016.830,0
2026.01.25 23:11:27,5016.694,5016.854,0
2026.01.25 23:11:27,5016.831,5016.991,0
2026.01.25 23:11:27,5016.886,5017.046,0
2026.01.25 23:11:27,5016.921,5017.081,0
2026.01.25 23:11:27,5016.962,5017.122,0
2026.01.25 23:11:27,5016.938,5017.098,0
2026.01.25 23:11:27,5016.890,5017.050,0
2026.01.25 23:11:28,5016.848,5017.008,0
2026.01.25 23:11:28,5016.811,5016.971,0
2026.01.25 23:11:28,5016.774,5016.934,0
2026.01.25 23:11:28,5016.826,5016.986,0
2026.01.25 23:11:28,5016.870,5017.030,0
2026.01.25 23:11:28,5016.929,5017.089,0
2026.01.25 23:11:28,5016.968,5017.128,0
2026.01.25 23:11:28,5017.001,5017.161,0
2026.01.25 23:11:28,5017.054,5017.214,0
2026.01.25 23:11:28,5017.082,5017.242,0
2026.01.25 23:11:28,5017.133,5017.293,0
2026.01.25 23:11:28,5017.185,5017.345,0
2026.01.25 23:11:28,5017.244,5017.404,0
2026.01.25 23:11:28,5017.293,5017.453,0
2026.01.25 23:11:28,5017.339,5017.499,0
2026.01.25 23:11:28,5017.385,5017.545,0
2026.01.25 23:11:28,5017.421,5017.581,0
2026.01.25 23:11:28,5017.475,5017.635,0
2026.01.25 23:11:28,5017.508,5017.668,0
2026.01.25 23:11:28,5017.533,5017.693,0
2026.01.25 23:11:28,5017.571,5017.731,0
2026.01.25 23:11:29,5017.598,5017.758,0
2026.01.25 23:11:30,5017.573,5017.733,0
2026.01.25 23:11:30,5017.615,5017.775,0
2026.01.25 23:11:30,5017.649,5017.809,0
2026.01.25 23:11:30,5017.689,5017.849,0
2026.01.25 23:11:30,5017.770,5017.930,0
2026.01.25 23:11:30,5017.812,5017.972,0
2026.01.25 23:11:30,5017.838,5017.998,0
2026.01.25 23:11:30,5017.874,5018.034,0
2026.01.25 23:11:30,5017.906,5018.066,0
2026.01.25 23:11:30,5017.935,5018.095,0
2026.01.25 23:11:30,5017.960,5018.120,0
2026.01.25 23:11:30,5018.010,5018.170,0
2026.01.25 23:11:30,5018.051,5018.211,0
2026.01.25 23:11:30,5018.102,5018.262,0
2026.01.25 23:11:30,5018.134,5018.294,0
2026.01.25 23:11:30,5018.167,5018.327,0
2026.01.25 23:11:30,5018.205,5018.365,0
2026.01.25 23:11:30,5018.231,5018.391,0
2026.01.25 23:11:30,5018.255,5018.415,0
2026.01.25 23:11:31,5018.280,5018.440,0
2026.01.25 23:11:31,5018.308,5018.468,0
2026.01.25 23:11:31,5018.351,5018.511,0
2026.01.25 23:11:31,5018.384,5018.544,0
2026.01.25 23:11:31,5018.431,5018.591,0
2026.01.25 23:11:31,5018.495,5018.655,0
2026.01.25 23:11:31,5018.532,5018.692,0
2026.01.25 23:11:31,5018.570,5018.730,0
2026.01.25 23:11:31,5018.596,5018.756,0
2026.01.25 23:11:31,5018.622,5018.782,0
2026.01.25 23:11:31,5018.681,5018.841,0
2026.01.25 23:11:31,5018.744,5018.904,0
2026.01.25 23:11:31,5018.777,5018.937,0
2026.01.25 23:11:31,5018.877,5019.037,0
2026.01.25 23:11:31,5018.941,5019.101,0
2026.01.25 23:11:31,5019.032,5019.192,0
2026.01.25 23:11:31,5019.073,5019.233,0
2026.01.25 23:11:31,5019.103,5019.263,0
2026.01.25 23:11:31,5019.144,5019.304,0
2026.01.25 23:11:31,5019.184,5019.344,0
2026.01.25 23:11:31,5019.210,5019.370,0
2026.01.25 23:11:31,5019.248,5019.408,0
2026.01.25 23:11:32,5019.219,5019.379,0
2026.01.25 23:11:33,5019.179,5019.339,0
2026.01.25 23:11:33,5019.133,5019.293,0
2026.01.25 23:11:33,5019.073,5019.233,0
2026.01.25 23:11:33,5019.033,5019.193,0
2026.01.25 23:11:33,5018.995,5019.155,0
2026.01.25 23:11:33,5018.955,5019.115,0
2026.01.25 23:11:33,5018.897,5019.057,0
2026.01.25 23:11:33,5018.849,5019.009,0
2026.01.25 23:11:33,5018.825,5018.985,0
2026.01.25 23:11:33,5018.791,5018.951,0
2026.01.25 23:11:33,5018.756,5018.916,0
2026.01.25 23:11:34,5018.836,5018.996,0
2026.01.25 23:11:34,5018.887,5019.047,0
2026.01.25 23:11:34,5019.027,5019.187,0
2026.01.25 23:11:34,5019.142,5019.302,0
2026.01.25 23:11:34,5019.303,5019.463,0
2026.01.25 23:11:34,5019.367,5019.527,0
2026.01.25 23:11:34,5019.426,5019.586,0
2026.01.25 23:11:34,5019.322,5019.482,0
2026.01.25 23:11:34,5019.259,5019.419,0
2026.01.25 23:11:34,5019.216,5019.376,0
2026.01.25 23:11:34,5019.147,5019.307,0
2026.01.25 23:11:34,5019.111,5019.271,0
2026.01.25 23:11:34,5019.012,5019.172,0
2026.01.25 23:11:34,5018.955,5019.115,0
2026.01.25 23:11:34,5018.890,5019.050,0
2026.01.25 23:11:34,5018.844,5019.004,0
2026.01.25 23:11:34,5018.809,5018.969,0
